;Code;Group_ID;Group;Question_ID;QuestionType;Question;ShortQuestion;Answers
151;groupTime3818;0;Metadata;56;;Gruppenzeit: Data transmission and management;Gruppenzeit: Data transmission and management;
152;WLmeasTime;0;Metadata;56;;Fragenzeit: WLmeas;Fragenzeit: WLmeas;
153;WLplantsTime;0;Metadata;56;;Fragenzeit: WLplants;Fragenzeit: WLplants;
154;WLassessTime;0;Metadata;56;;Fragenzeit: WLassess;Fragenzeit: WLassess;
155;WLdataQltyTime;0;Metadata;56;;Fragenzeit: WLdataQlty;Fragenzeit: WLdataQlty;
156;WLdataQLTYbadTime;0;Metadata;56;;Fragenzeit: WLdataQLTYbad;Fragenzeit: WLdataQLTYbad;
157;WQproblm2Time;0;Metadata;56;;Fragenzeit: WQproblm2;Fragenzeit: WQproblm2;
158;ORGshareTime;0;Metadata;56;;Fragenzeit: ORGshare;Fragenzeit: ORGshare;
159;groupTime3821;0;Metadata;56;;Gruppenzeit: Mehrwert durch den Einsatz von Messtechnik;Gruppenzeit: Mehrwert durch den Einsatz von Messtechnik;
160;MTavailTime;0;Metadata;56;;Fragenzeit: MTavail;Fragenzeit: MTavail;
161;METexTime;0;Metadata;56;;Fragenzeit: METex;Fragenzeit: METex;
162;METobstTime;0;Metadata;56;;Fragenzeit: METobst;Fragenzeit: METobst;
163;MEASplantsTime;0;Metadata;56;;Fragenzeit: MEASplants;Fragenzeit: MEASplants;
164;MEuncTime;0;Metadata;56;;Fragenzeit: MEunc;Fragenzeit: MEunc;
165;groupTime3822;0;Metadata;56;;Gruppenzeit: Collaboration with compliance authority;Gruppenzeit: Collaboration with compliance authority;
166;IntDrainPlanTime;0;Metadata;56;;Fragenzeit: IntDrainPlan;Fragenzeit: IntDrainPlan;
167;IDPyearTime;0;Metadata;56;;Fragenzeit: IDPyear;Fragenzeit: IDPyear;
168;IDPrevTime;0;Metadata;56;;Fragenzeit: IDPrev;Fragenzeit: IDPrev;
169;ORGcoopUDTime;0;Metadata;56;;Fragenzeit: ORGcoopUD;Fragenzeit: ORGcoopUD;
170;groupTime3823;0;Metadata;56;;Gruppenzeit: Further education/ Professional competence;Gruppenzeit: Further education/ Professional competence;
171;EMPeventTime;0;Metadata;56;;Fragenzeit: EMPevent;Fragenzeit: EMPevent;
172;groupTime3824;0;Metadata;56;;Gruppenzeit: Personal attitude of management;Gruppenzeit: Personal attitude of management;
173;MEAStpTime;0;Metadata;56;;Fragenzeit: MEAStp;Fragenzeit: MEAStp;
174;woWWTPTime;0;Metadata;56;;Fragenzeit: woWWTP;Fragenzeit: woWWTP;
175;SSvisionTime;0;Metadata;56;;Fragenzeit: SSvision;Fragenzeit: SSvision;
176;CSOpublicTime;0;Metadata;56;;Fragenzeit: CSOpublic;Fragenzeit: CSOpublic;
177;groupTime3825;0;Metadata;56;;Gruppenzeit: Legal framework and guidelines;Gruppenzeit: Legal framework and guidelines;
178;CSOlawTime;0;Metadata;56;;Fragenzeit: CSOlaw;Fragenzeit: CSOlaw;
179;impREGTime;0;Metadata;56;;Fragenzeit: impREG;Fragenzeit: impREG;
180;TSguideTime;0;Metadata;56;;Fragenzeit: TSguide;Fragenzeit: TSguide;
181;REGapplyTime;0;Metadata;56;;Fragenzeit: REGapply;Fragenzeit: REGapply;
182;REGenfTime;0;Metadata;56;;Fragenzeit: REGenf;Fragenzeit: REGenf;
183;CSOregTime;0;Metadata;56;;Fragenzeit: CSOreg;Fragenzeit: CSOreg;
184;groupTime3826;0;Metadata;56;;Gruppenzeit: Future improvements;Gruppenzeit: Future improvements;
185;CSOmonitTime;0;Metadata;56;;Fragenzeit: CSOmonit;Fragenzeit: CSOmonit;
186;CSOownpropTime;0;Metadata;56;;Fragenzeit: CSOownprop;Fragenzeit: CSOownprop;
187;UDfeedTime;0;Metadata;56;;Fragenzeit: UDfeed;Fragenzeit: UDfeed;
188;groupTime3827;0;Metadata;56;;Gruppenzeit: Interest in Co-UDLabs;Gruppenzeit: Interest in Co-UDLabs;
189;CIsurveyTime;0;Metadata;56;;Fragenzeit: CIsurvey;Fragenzeit: CIsurvey;
190;COUDapplyTime;0;Metadata;56;;Fragenzeit: COUDapply;Fragenzeit: COUDapply;
